\,A,T,9,8,7,6,5,4,3,2
AA,-0.0574,0.2325,0.4608,0.6105,0.7373,0.8441,0.7855,0.7403,0.6800,0.6307
22,-0.5999,-0.6215,-0.3774,-0.2073,-0.0495,0.1099,0.0543,-0.0064,-0.0993,-0.1473
33,-0.6397,-0.6695,-0.4453,-0.2708,-0.1267,0.0250,-0.0312,-0.0828,-0.1798,-0.2234
44,-0.6774,-0.7146,-0.5128,-0.3367,-0.1956,0.0371,0.0012,-0.0740,-0.2406,-0.2846
55,-0.7280,-0.7877,-0.5837,-0.4147,-0.2825,0.0028,-0.0384,-0.1132,-0.2177,-0.2808
66,-0.7608,-0.8255,-0.6186,-0.4769,-0.3352,-0.0140,-0.0573,-0.1253,-0.2466,-0.3092
77,-0.7727,-0.7885,-0.6075,-0.4433,-0.1413,0.0922,0.0184,-0.0465,-0.1678,-0.2332
88,-0.6069,-0.6496,-0.4448,-0.1219,0.1791,0.2663,0.1869,0.1156,0.0185,-0.0453
99,-0.4164,-0.4630,-0.1087,0.2198,0.3614,0.4478,0.3534,0.2937,0.2018,0.1496
TT,-0.1884,-0.0927,0.2542,0.4270,0.5555,0.6232,0.5748,0.4933,0.4303,0.3897
