\,A,T,9,8,7,6,5,4,3,2
AA,-0.0617,0.2224,0.4403,0.5844,0.6865,0.7814,0.7268,0.6893,0.6442,0.5998
22,-0.5963,-0.5930,-0.3768,-0.2018,-0.0439,0.0615,-0.0068,-0.0445,-0.1233,-0.1580
33,-0.6261,-0.6427,-0.4325,-0.2657,-0.1175,-0.0143,-0.0573,-0.1063,-0.1794,-0.2208
44,-0.6511,-0.6898,-0.4778,-0.3173,-0.1690,-0.0050,-0.0466,-0.1085,-0.2374,-0.2736
55,-0.6837,-0.7335,-0.5292,-0.3782,-0.2272,-0.0179,-0.0725,-0.1450,-0.2299,-0.2795
66,-0.7304,-0.7726,-0.5840,-0.4317,-0.3014,-0.0512,-0.0963,-0.1626,-0.2432,-0.3076
77,-0.7437,-0.7494,-0.5811,-0.4168,-0.1399,0.0402,-0.0414,-0.0999,-0.1905,-0.2472
88,-0.5836,-0.6142,-0.4159,-0.1183,0.1524,0.2187,0.1274,0.0704,0.0011,-0.0554
99,-0.4059,-0.4410,-0.1108,0.1974,0.3423,0.3747,0.3076,0.2546,0.1914,0.1373
TT,-0.1984,-0.0969,0.2339,0.3900,0.5139,0.5655,0.5063,0.4629,0.3916,0.3570
