\,A,T,9,8,7,6,5,4,3,2
20,0.1855,0.4571,0.7563,0.7839,0.7623,0.7003,0.6634,0.6580,0.6468,0.6335
19,-0.0831,0.0157,0.2982,0.5827,0.5962,0.4818,0.4271,0.4131,0.3969,0.3777
18,-0.3501,-0.2187,-0.1545,0.1122,0.3784,0.2616,0.1835,0.1552,0.1301,0.1084
17,-0.6219,-0.4531,-0.4149,-0.3658,-0.1097,-0.0155,-0.0665,-0.1028,-0.1368,-0.1766
16,-0.7493,-0.5693,-0.5314,-0.5011,-0.4593,-0.1706,-0.1975,-0.2366,-0.2787,-0.3179
15,-0.7501,-0.5713,-0.5364,-0.4979,-0.4619,-0.1753,-0.1879,-0.2356,-0.2721,-0.3151
14,-0.7789,-0.5690,-0.5350,-0.5036,-0.4652,-0.1704,-0.1952,-0.2357,-0.2759,-0.3163
13,-0.7528,-0.5683,-0.5393,-0.5039,-0.4612,-0.1735,-0.1902,-0.2340,-0.2718,-0.3153
12,-0.7437,-0.5660,-0.5403,-0.5010,-0.4637,-0.1719,-0.1884,-0.2411,-0.2781,-0.3117
11,-0.7491,-0.5722,-0.5362,-0.5000,-0.4642,-0.1701,-0.1890,-0.2333,-0.2733,-0.3154
10,-0.7508,-0.5723,-0.5374,-0.4952,-0.4650,-0.1700,-0.1905,-0.2368,-0.2746,-0.3186
9,-0.7513,-0.5738,-0.5331,-0.5043,-0.4624,-0.1704,-0.1901,-0.2307,-0.2746,-0.3196
8,-0.7542,-0.5703,-0.5404,-0.5027,-0.4680,-0.1726,-0.1948,-0.2316,-0.2780,-0.3170
7,-0.7466,-0.5680,-0.5377,-0.5020,-0.4679,-0.1740,-0.1949,-0.2338,-0.2722,-0.3168
6,-0.7510,-0.5703,-0.5337,-0.4996,-0.4692,-0.1691,-0.1897,-0.2332,-0.2782,-0.3178
5,-0.7544,-0.5694,-0.5357,-0.5038,-0.4652,-0.1696,-0.1916,-0.2358,-0.2779,-0.3157
4,-0.7517,-0.5714,-0.5357,-0.4998,-0.4658,-0.1697,-0.1915,-0.2402,-0.2719,-0.3164
A9,0.1837,0.4574,0.7549,0.7833,0.7632,0.7016,0.6663,0.6550,0.6456,0.6377
A8,-0.0830,0.0112,0.3004,0.5845,0.5992,0.4792,0.4294,0.4121,0.3951,0.3755
A7,-0.3544,-0.2192,-0.1615,0.1113,0.3791,0.2650,0.1809,0.1615,0.1296,0.1110
A6,-0.6180,-0.4550,-0.4119,-0.3668,-0.1075,-0.0074,-0.0650,-0.0985,-0.1343,-0.1712
A5,-0.7517,-0.5727,-0.5338,-0.5013,-0.4675,-0.1616,-0.1868,-0.2406,-0.2731,-0.3197
A4,-0.7501,-0.5721,-0.5388,-0.4992,-0.4591,-0.1726,-0.1957,-0.2385,-0.2797,-0.3197
A3,-0.7521,-0.5743,-0.5398,-0.5011,-0.4643,-0.1765,-0.1850,-0.2410,-0.2745,-0.3165
A2,-0.7561,-0.5707,-0.5292,-0.5017,-0.4690,-0.1695,-0.1958,-0.2313,-0.2839,-0.3155
AA,-0.7803,-0.5730,-0.5345,-0.4993,-0.4680,-0.1656,-0.1933,-0.2342,-0.2739,-0.3176
