\,A,T,9,8,7,6,5,4,3,2
20,0.1989,0.4659,0.7539,0.7795,0.7602,0.6942,0.6597,0.6533,0.6412,0.6316
19,-0.0793,0.0304,0.3103,0.5776,0.5852,0.4738,0.4271,0.3997,0.3887,0.3775
18,-0.3552,-0.2035,-0.1474,0.1217,0.3654,0.2539,0.1724,0.1513,0.1214,0.1041
17,-0.6231,-0.4484,-0.4035,-0.3617,-0.1170,-0.0250,-0.0815,-0.1185,-0.1522,-0.1845
16,-0.7551,-0.5683,-0.5368,-0.5022,-0.4570,-0.1782,-0.1987,-0.2466,-0.2896,-0.3350
15,-0.7600,-0.5718,-0.5330,-0.5004,-0.4595,-0.1857,-0.2097,-0.2500,-0.2850,-0.3233
14,-0.7580,-0.5690,-0.5340,-0.4977,-0.4647,-0.1810,-0.2042,-0.2464,-0.2876,-0.3327
13,-0.7551,-0.5734,-0.5343,-0.4999,-0.4569,-0.1800,-0.2039,-0.2522,-0.2906,-0.3272
12,-0.7552,-0.5716,-0.5339,-0.4987,-0.4561,-0.1819,-0.2056,-0.2445,-0.2914,-0.3288
11,-0.7562,-0.5679,-0.5334,-0.4998,-0.4595,-0.1797,-0.2066,-0.2490,-0.2853,-0.3266
10,-0.7552,-0.5729,-0.5342,-0.4981,-0.4631,-0.1835,-0.2065,-0.2450,-0.2843,-0.3252
9,-0.7584,-0.5674,-0.5342,-0.4991,-0.4599,-0.1782,-0.2065,-0.2504,-0.2878,-0.3327
8,-0.7573,-0.5661,-0.5360,-0.4984,-0.4543,-0.1790,-0.2063,-0.2458,-0.2864,-0.3281
7,-0.7562,-0.5687,-0.5370,-0.4963,-0.4617,-0.1863,-0.2034,-0.2446,-0.2842,-0.3252
6,-0.7545,-0.5718,-0.5304,-0.5016,-0.4597,-0.1783,-0.2025,-0.2488,-0.2941,-0.3224
5,-0.7579,-0.5703,-0.5348,-0.4968,-0.4593,-0.1818,-0.2055,-0.2497,-0.2901,-0.3310
4,-0.7544,-0.5690,-0.5346,-0.4973,-0.4613,-0.1778,-0.2074,-0.2551,-0.2862,-0.3284
A9,0.1987,0.4681,0.7498,0.7797,0.7560,0.6939,0.6574,0.6574,0.6453,0.6298
A8,-0.0726,0.0340,0.3117,0.5810,0.5896,0.4765,0.4197,0.4066,0.3901,0.3745
A7,-0.3444,-0.2092,-0.1465,0.1160,0.3679,0.2544,0.1746,0.1479,0.1251,0.1002
A6,-0.6200,-0.4446,-0.4061,-0.3640,-0.1130,-0.0266,-0.0772,-0.1114,-0.1531,-0.1861
A5,-0.7592,-0.5683,-0.5317,-0.4987,-0.4576,-0.1836,-0.2111,-0.2506,-0.2886,-0.3290
A4,-0.7518,-0.5653,-0.5308,-0.5004,-0.4595,-0.1795,-0.2076,-0.2485,-0.2893,-0.3254
A3,-0.7560,-0.5722,-0.5273,-0.5025,-0.4559,-0.1829,-0.2036,-0.2555,-0.2868,-0.3280
A2,-0.7515,-0.5664,-0.5397,-0.4921,-0.4616,-0.1838,-0.2077,-0.2487,-0.2863,-0.3259
AA,-0.7865,-0.5691,-0.5379,-0.4995,-0.4621,-0.1808,-0.2019,-0.2513,-0.2884,-0.3299
