\,A,T,9,8,7,6,5,4,3,2
20,0.0985,0.4040,0.7717,0.8179,0.7943,0.7282,0.6904,0.6595,0.6354,0.6299
19,-0.1515,-0.0721,0.2814,0.6273,0.6582,0.5474,0.4840,0.4392,0.4009,0.3673
18,-0.3946,-0.2922,-0.2088,0.1257,0.4530,0.3591,0.2703,0.2221,0.1744,0.1199
17,-0.6262,-0.5079,-0.4508,-0.3865,-0.0674,0.1022,0.0533,-0.0002,-0.0705,-0.1217
16,-0.7273,-0.6201,-0.5646,-0.5132,-0.4568,-0.0708,-0.0547,-0.1175,-0.1884,-0.2483
15,-0.7292,-0.6156,-0.5641,-0.5151,-0.4549,-0.0675,-0.0493,-0.1151,-0.1836,-0.2486
14,-0.7278,-0.6194,-0.5639,-0.5082,-0.4610,-0.0631,-0.0594,-0.1187,-0.1832,-0.2542
13,-0.7274,-0.6145,-0.5667,-0.5125,-0.4574,-0.0704,-0.0562,-0.1233,-0.1869,-0.2462
12,-0.7294,-0.6159,-0.5615,-0.5116,-0.4595,-0.0653,-0.0579,-0.1198,-0.1876,-0.2464
11,-0.7257,-0.6159,-0.5622,-0.5125,-0.4557,-0.0618,-0.0520,-0.1173,-0.1839,-0.2504
10,-0.7309,-0.6165,-0.5582,-0.5115,-0.4572,-0.0696,-0.0515,-0.1198,-0.1858,-0.2446
9,-0.7312,-0.6147,-0.5650,-0.5055,-0.4594,-0.0646,-0.0516,-0.1232,-0.1828,-0.2498
8,-0.7249,-0.6189,-0.5595,-0.5150,-0.4554,-0.0666,-0.0534,-0.1222,-0.1842,-0.2500
7,-0.7283,-0.6151,-0.5544,-0.5100,-0.4590,-0.0703,-0.0584,-0.1272,-0.1827,-0.2541
6,-0.7279,-0.6213,-0.5649,-0.5150,-0.4530,-0.0605,-0.0570,-0.1207,-0.1887,-0.2470
5,-0.7310,-0.6160,-0.5650,-0.5126,-0.4569,-0.0724,-0.0499,-0.1172,-0.1831,-0.2496
4,-0.7275,-0.6158,-0.5597,-0.5076,-0.4556,-0.0666,-0.0567,-0.1220,-0.1908,-0.2495
A9,0.1032,0.4088,0.7705,0.8151,0.7953,0.7298,0.6929,0.6584,0.6320,0.6259
A8,-0.1542,-0.0688,0.2799,0.6293,0.6618,0.5434,0.4816,0.4448,0.3995,0.3644
A7,-0.3940,-0.2867,-0.2110,0.1162,0.4602,0.3550,0.2743,0.2207,0.1635,0.1201
A6,-0.6220,-0.5070,-0.4458,-0.3841,-0.0694,0.1038,0.0571,-0.0059,-0.0655,-0.1260
A5,-0.7291,-0.6143,-0.5613,-0.5139,-0.4552,-0.0689,-0.0557,-0.1177,-0.1930,-0.2451
A4,-0.7277,-0.6168,-0.5639,-0.5064,-0.4548,-0.0608,-0.0550,-0.1161,-0.1853,-0.2518
A3,-0.7249,-0.6165,-0.5641,-0.5120,-0.4553,-0.0601,-0.0517,-0.1175,-0.1863,-0.2418
A2,-0.7279,-0.6154,-0.5620,-0.5118,-0.4593,-0.0635,-0.0591,-0.1212,-0.1907,-0.2467
AA,-0.7635,-0.6141,-0.5651,-0.5102,-0.4616,-0.0667,-0.0557,-0.1192,-0.1843,-0.2518
