\,A,T,9,8,7,6,5,4,3,2
20,-1.5024,-1.7283,-1.7136,-1.7128,-1.7087,-1.7204,-1.7239,-1.7196,-1.7234,-1.7196
19,-1.3138,-1.4937,-1.4391,-1.4358,-1.4317,-1.4448,-1.4612,-1.4555,-1.4593,-1.4582
18,-1.1669,-1.3476,-1.2271,-1.1699,-1.1830,-1.2070,-1.2285,-1.2308,-1.2400,-1.2487
17,-1.0698,-1.2109,-1.0971,-1.0093,-0.9560,-1.0136,-1.0442,-1.0471,-1.0561,-1.0668
16,-1.0108,-1.1256,-0.9983,-0.8964,-0.8182,-0.8468,-0.8983,-0.8950,-0.9173,-0.9208
15,-0.9681,-1.0688,-0.9355,-0.8215,-0.7273,-0.7166,-0.7465,-0.7791,-0.8119,-0.8265
14,-0.9157,-0.9900,-0.8546,-0.7349,-0.6408,-0.5799,-0.6242,-0.6533,-0.6752,-0.7162
13,-0.8717,-0.9234,-0.7763,-0.6628,-0.5653,-0.4559,-0.4920,-0.5201,-0.5639,-0.6019
12,-0.8385,-0.8684,-0.7097,-0.5812,-0.4742,-0.3105,-0.3612,-0.4054,-0.4390,-0.4800
11,-0.2038,0.0068,0.2152,0.3378,0.4517,0.6533,0.5931,0.5487,0.4969,0.4490
10,-0.2982,-0.1522,0.1311,0.2632,0.3840,0.5501,0.4880,0.4481,0.3848,0.3332
9,-0.5826,-0.5815,-0.3109,-0.0445,0.0859,0.2849,0.2173,0.1554,0.0897,0.0356
8,-0.8464,-0.8375,-0.7193,-0.4622,-0.2060,0.0679,-0.0203,-0.0902,-0.1607,-0.2271
7,-1.0605,-1.0229,-0.9414,-0.8396,-0.5829,-0.1611,-0.2232,-0.2990,-0.3770,-0.4683
6,-1.1728,-1.1253,-1.0607,-0.9894,-0.8649,-0.2970,-0.3355,-0.4160,-0.4970,-0.5886
5,-1.1877,-1.1482,-1.0801,-1.0066,-0.9302,-0.3274,-0.3701,-0.4471,-0.5215,-0.6106
4,-1.1889,-1.1444,-1.0747,-1.0203,-0.9336,-0.3185,-0.3558,-0.4421,-0.5246,-0.5968
A9,-0.2981,-0.1592,0.1330,0.2669,0.3721,0.5445,0.4891,0.4280,0.3877,0.3370
A8,-0.4138,-0.3564,-0.0741,0.1739,0.3009,0.4563,0.3858,0.3342,0.2826,0.2243
A7,-0.5247,-0.4618,-0.2739,-0.0367,0.2111,0.3548,0.2601,0.2216,0.1610,0.1074
A6,-0.6412,-0.5626,-0.3903,-0.2482,-0.0167,0.2430,0.1520,0.0939,0.0373,-0.0258
A5,-0.6901,-0.6120,-0.4480,-0.3014,-0.1701,0.1682,0.1037,0.0398,-0.0228,-0.0849
A4,-0.6998,-0.6090,-0.4396,-0.3059,-0.1610,0.1817,0.1177,0.0406,-0.0229,-0.0701
A3,-0.6975,-0.6186,-0.4344,-0.3010,-0.1612,0.1780,0.1176,0.0410,-0.0145,-0.0708
A2,-0.6839,-0.5961,-0.4271,-0.2890,-0.1538,0.1780,0.1074,0.0466,-0.0035,-0.0894
AA,-0.7314,-0.6108,-0.4350,-0.2929,-0.1675,0.1743,0.1235,0.0509,0.0005,-0.0783
