\,A,T,9,8,7,6,5,4,3,2
20,-0.8953,-0.8574,-0.8482,-0.8498,-0.8489,-0.8509,-0.8535,-0.8558,-0.8541,-0.8532
19,-0.8088,-0.7523,-0.7146,-0.7172,-0.7146,-0.7273,-0.7268,-0.7262,-0.7329,-0.7323
18,-0.7475,-0.6815,-0.6235,-0.5969,-0.5979,-0.6107,-0.6196,-0.6240,-0.6263,-0.6326
17,-0.6988,-0.6248,-0.5627,-0.5171,-0.4920,-0.5156,-0.5325,-0.5365,-0.5498,-0.5479
16,-0.6717,-0.5875,-0.5237,-0.4709,-0.4248,-0.4398,-0.4633,-0.4693,-0.4775,-0.4839
15,-0.6449,-0.5558,-0.4838,-0.4365,-0.3858,-0.3730,-0.3923,-0.4091,-0.4185,-0.4266
14,-0.6108,-0.5217,-0.4410,-0.3828,-0.3349,-0.3034,-0.3156,-0.3388,-0.3585,-0.3737
13,-0.5830,-0.4799,-0.3957,-0.3330,-0.2754,-0.2338,-0.2531,-0.2696,-0.2978,-0.3167
12,-0.5449,-0.4376,-0.3431,-0.2700,-0.2151,-0.1673,-0.1841,-0.2089,-0.2450,-0.2551
11,-0.2012,0.0313,0.1681,0.2377,0.2956,0.3488,0.3186,0.2969,0.2731,0.2468
10,-0.2451,-0.0509,0.1215,0.2083,0.2633,0.3037,0.2693,0.2469,0.2064,0.1923
9,-0.3515,-0.2245,-0.0566,0.1027,0.1725,0.2033,0.1681,0.1346,0.0959,0.0721
8,-0.4392,-0.3149,-0.2153,-0.0641,0.0909,0.1263,0.0750,0.0461,0.0027,-0.0280
7,-0.5228,-0.3860,-0.2997,-0.2182,-0.0712,0.0334,-0.0046,-0.0387,-0.0901,-0.1170
6,-0.5185,-0.4006,-0.3088,-0.2244,-0.1587,-0.0134,-0.0340,-0.0761,-0.1157,-0.1541
5,-0.5050,-0.3774,-0.2743,-0.2010,-0.1303,-0.0043,-0.0282,-0.0658,-0.1147,-0.1452
4,-0.4801,-0.3511,-0.2489,-0.1599,-0.0936,0.0060,-0.0098,-0.0485,-0.1210,-0.1412
A9,-0.2427,-0.0508,0.1224,0.2081,0.2655,0.2951,0.2672,0.2434,0.2072,0.1877
A8,-0.3120,-0.1721,0.0030,0.1562,0.2254,0.2458,0.2033,0.1813,0.1423,0.1215
A7,-0.3710,-0.2230,-0.1161,0.0340,0.1682,0.1910,0.1452,0.1178,0.0812,0.0552
A6,-0.4372,-0.2817,-0.1747,-0.0917,0.0426,0.1240,0.0890,0.0533,0.0108,-0.0210
A5,-0.4360,-0.2870,-0.1704,-0.0870,-0.0224,0.0833,0.0540,0.0240,-0.0216,-0.0436
A4,-0.4134,-0.2568,-0.1394,-0.0483,0.0185,0.1002,0.0797,0.0415,-0.0031,-0.0294
A3,-0.3773,-0.2260,-0.0948,-0.0025,0.0699,0.1220,0.1023,0.0680,-0.0031,-0.0141
A2,-0.3510,-0.1909,-0.0504,0.0417,0.1078,0.1364,0.1002,0.0789,0.0424,0.0214
AA,-0.3322,-0.1426,0.0004,0.0943,0.1660,0.1851,0.1470,0.1314,0.1006,0.0799
