\,A,T,9,8,7,6,5,4,3,2
20,-0.9077,-0.8831,-0.8758,-0.8777,-0.8789,-0.8785,-0.8799,-0.8780,-0.8796,-0.8826
19,-0.7996,-0.7495,-0.7253,-0.7227,-0.7258,-0.7354,-0.7340,-0.7366,-0.7349,-0.7373
18,-0.7120,-0.6476,-0.6057,-0.5879,-0.5902,-0.6034,-0.6076,-0.6134,-0.6152,-0.6170
17,-0.6486,-0.5773,-0.5163,-0.4815,-0.4712,-0.4889,-0.5074,-0.5062,-0.5153,-0.5175
16,-0.6168,-0.5216,-0.4623,-0.4114,-0.3823,-0.4033,-0.4257,-0.4280,-0.4386,-0.4444
15,-0.5774,-0.4758,-0.4107,-0.3596,-0.3254,-0.3340,-0.3551,-0.3648,-0.3781,-0.3870
14,-0.5430,-0.4352,-0.3589,-0.3097,-0.2724,-0.2696,-0.2841,-0.3055,-0.3185,-0.3256
13,-0.5066,-0.3895,-0.3114,-0.2556,-0.2098,-0.1936,-0.2261,-0.2328,-0.2578,-0.2708
12,-0.4648,-0.3392,-0.2503,-0.1923,-0.1438,-0.1273,-0.1554,-0.1696,-0.1950,-0.2127
11,-0.1808,0.0316,0.1385,0.2021,0.2489,0.2727,0.2364,0.2191,0.1951,0.1820
10,-0.2328,-0.0550,0.0760,0.1527,0.2032,0.2093,0.1743,0.1543,0.1276,0.1101
9,-0.3325,-0.1896,-0.0620,0.0535,0.1165,0.1239,0.0814,0.0559,0.0234,0.0066
8,-0.4081,-0.2690,-0.1781,-0.0620,0.0292,0.0444,-0.0007,-0.0304,-0.0544,-0.0772
7,-0.4736,-0.3276,-0.2497,-0.1849,-0.0818,-0.0278,-0.0730,-0.1034,-0.1323,-0.1548
6,-0.4533,-0.3274,-0.2383,-0.1731,-0.1132,-0.0547,-0.0899,-0.1135,-0.1515,-0.1737
5,-0.4374,-0.2984,-0.2128,-0.1388,-0.0847,-0.0421,-0.0716,-0.1096,-0.1360,-0.1657
4,-0.4160,-0.2770,-0.1816,-0.1122,-0.0538,-0.0238,-0.0591,-0.0820,-0.1147,-0.1305
A9,-0.2311,-0.0597,0.0828,0.1489,0.2059,0.2081,0.1729,0.1475,0.1294,0.1106
A8,-0.2779,-0.1156,0.0098,0.1179,0.1674,0.1734,0.1371,0.1089,0.0811,0.0669
A7,-0.3258,-0.1558,-0.0600,0.0452,0.1423,0.1358,0.0952,0.0692,0.0460,0.0205
A6,-0.3682,-0.1963,-0.0966,-0.0210,0.0655,0.0900,0.0507,0.0241,0.0013,-0.0278
A5,-0.3389,-0.1922,-0.0791,-0.0012,0.0430,0.0803,0.0391,0.0136,-0.0081,-0.0341
A4,-0.3071,-0.1503,-0.0378,0.0406,0.0840,0.0977,0.0663,0.0374,0.0178,-0.0091
A3,-0.2739,-0.1111,0.0000,0.0806,0.1365,0.1252,0.0880,0.0680,0.0478,0.0342
A2,-0.2533,-0.0770,0.0413,0.1201,0.1738,0.1575,0.1246,0.1070,0.0909,0.0698
AA,-0.2273,-0.0382,0.0942,0.1704,0.2331,0.2081,0.1795,0.1538,0.1340,0.1214
